ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active
3837,1,36,32,2,0,31,1,1016130,0
83763,0,29,4,2,0,32,0,937899,0
73682,0,47,18,3,2,61,0,1215170,1
91310,0,28,4,1,0,27,1,1321009,1
25044,1,27,32,2,0,19,0,968453,0
86846,0,37,3,3,1,26,1,1547273,1
16345,1,63,33,1,2,91,1,1586505,0
11098,0,27,34,2,0,14,0,1181991,1
44253,1,29,34,2,0,25,0,789777,0
56499,1,47,4,3,1,103,0,416795,1
94411,1,51,4,3,1,103,0,601097,1
59328,1,40,34,3,0,44,1,1686897,0
39365,0,58,33,3,2,51,1,1641952,0
68186,1,29,34,3,2,44,0,2833466,1
15796,1,63,34,1,2,80,1,958547,1
68426,0,33,25,2,0,33,0,962232,1
52698,0,39,5,3,1,15,0,504647,1
21033,0,30,25,2,0,19,1,471397,0
84480,1,29,6,2,0,31,0,375054,0
17731,0,52,9,3,1,26,1,112086,0
38616,1,33,24,2,0,19,0,2096635,0
30263,1,53,7,3,1,55,1,797502,0
33294,1,28,20,2,0,14,0,618105,0
81089,1,31,27,2,0,38,0,2303711,0
13048,0,72,34,1,1,31,0,2094819,1
69913,1,43,34,3,1,20,1,803839,0
61766,1,51,18,3,1,92,0,3326090,1
100355,0,48,27,3,1,87,1,719636,0
28264,1,44,32,3,2,43,1,1507891,0
57062,0,25,11,2,0,15,1,882132,0
39416,0,26,29,2,0,19,0,362666,0
81724,1,80,26,1,1,92,1,817135,1
51779,1,30,14,2,0,13,0,656348,0
63416,1,67,19,1,2,67,0,1402106,1
93169,1,32,27,3,0,33,0,614625,0
103798,1,41,32,1,1,49,0,212015,0
17183,0,30,31,2,0,31,1,476158,0
37903,0,25,33,2,0,15,0,3162757,1
18470,0,44,33,3,2,37,1,2443112,0
37948,0,29,32,2,0,26,0,744867,1
59861,1,69,4,1,1,109,0,2017719,1
57833,1,27,22,2,0,13,1,820633,0
90925,1,27,29,2,0,20,0,1735793,1
83897,1,49,18,1,2,91,0,1020723,1
90594,0,40,24,3,1,61,1,1326625,0
43944,1,82,33,1,2,103,1,524574,1
71044,0,28,11,2,0,14,0,1489940,0
56610,1,62,18,1,1,93,0,892767,1
66691,0,30,18,2,0,31,0,612800,0
2232,1,50,4,3,1,93,0,2029289,1
74850,1,49,1,3,0,26,0,483572,1
37489,1,29,16,2,0,26,1,1543144,1
7718,0,31,24,2,0,33,1,776587,0
45439,0,50,34,3,2,20,1,519003,0
14243,0,34,32,3,0,32,0,473106,0
2602,0,64,10,1,1,27,0,365772,1
55509,1,55,27,3,1,85,1,836386,0
67814,0,32,6,2,0,25,0,342133,0
35445,0,46,18,3,1,51,0,761323,1
25159,1,43,17,1,2,32,1,481632,0
75046,1,55,11,3,2,105,0,1608817,1
70674,1,56,18,3,2,128,0,830761,0
94992,1,38,30,3,2,9,0,549192,1
7235,1,78,29,1,1,55,1,698525,0
61364,0,37,23,3,0,31,0,1199817,0
78922,0,79,18,1,2,85,0,1863535,1
40741,1,27,6,2,0,14,0,420889,0
72192,1,32,3,2,0,31,1,616503,0
62669,1,27,30,2,0,13,0,747706,1
59367,1,45,1,3,3,15,0,456596,1
15,1,52,18,3,1,86,0,4236364,1
41896,1,72,22,1,1,61,0,1228573,1
25999,0,28,34,2,0,19,0,2191304,1
43764,0,72,27,1,2,69,0,1284723,1
34306,1,56,19,3,2,127,0,1008387,1
101031,1,57,29,1,1,99,0,774451,0
18605,1,28,31,2,0,20,0,622599,0
17429,1,57,4,3,2,68,0,652058,1
5880,1,56,33,3,1,67,0,562560,1
3065,0,28,11,1,0,26,0,778892,0
4106,1,62,13,1,1,74,1,844796,0
76602,0,45,19,3,2,50,1,1108717,1
87164,0,30,27,3,0,19,0,210805,1
85949,1,43,10,3,1,20,1,381765,1
56051,0,27,11,2,0,19,1,577654,0
52551,1,43,33,3,1,25,0,414535,1
37941,0,32,33,2,0,31,0,3133814,0
95339,0,30,27,3,0,20,0,1559226,0
25721,1,46,34,3,2,51,0,718319,1
71649,0,41,33,3,1,37,0,517659,1
23143,1,31,18,2,0,21,1,2065236,0
50987,1,66,34,1,2,116,1,2640977,1
62390,1,53,4,2,1,74,1,1015765,0
92734,1,42,34,3,1,73,0,980869,1
70572,1,29,22,3,0,21,0,571762,1
60424,0,63,4,1,0,21,0,824522,0
46641,1,61,33,3,1,85,1,2449048,1
19068,0,32,4,2,0,27,0,1795637,1
34527,0,38,30,3,2,56,0,786493,1
95731,1,37,1,2,1,63,0,229673,0
22340,1,73,4,1,2,31,1,627094,0
3079,1,28,4,2,0,19,0,1278520,0
97317,0,52,2,1,2,61,0,1140730,1
50120,1,46,33,0,1,57,1,818773,0
55425,1,27,23,2,0,13,0,468504,0
65097,1,31,2,1,0,26,0,735113,0
9228,1,25,11,2,0,14,1,367774,0
45694,0,70,33,1,0,49,0,839715,0
18818,1,26,29,2,0,15,0,1554865,0
54751,0,29,30,2,0,14,0,508528,0
63566,0,37,4,2,1,19,0,1282490,1
29891,0,43,24,3,2,14,0,985532,1
42327,1,45,4,3,1,20,0,738441,1
11074,0,43,27,3,2,93,0,1991793,0
6494,0,35,10,2,0,21,1,603998,0
83461,1,28,4,3,0,19,0,568852,1
69456,1,52,20,2,2,57,0,553117,1
56526,0,50,33,3,2,62,0,2038954,1
5978,1,33,20,1,1,27,1,259995,0
56261,1,30,16,3,0,33,1,621309,0
91802,1,50,18,3,2,92,0,569724,0
87624,1,42,8,1,2,20,1,840952,1
78773,0,45,18,3,1,26,1,1102318,0
88676,0,28,30,1,0,14,0,342534,0
83894,0,82,4,1,2,111,1,1127932,0
40973,0,27,27,3,0,14,0,395516,1
57055,0,34,13,1,1,15,0,720846,1
16371,0,28,27,1,0,33,0,1287527,0
8002,1,32,32,2,0,33,0,557424,0
16855,0,31,25,2,0,15,0,166002,0
97547,0,59,33,3,0,91,1,2659328,1
15388,0,28,24,2,0,31,1,771647,0
40697,0,32,30,3,1,13,0,436723,0
24683,0,33,10,2,0,32,0,484809,0
5257,0,32,34,2,1,15,0,1435997,1
41781,1,53,33,1,1,57,1,1160551,0
45391,1,37,20,2,0,20,0,1092884,0
47013,1,44,4,3,1,43,0,1076597,1
89848,1,62,34,2,1,98,1,2431444,0
67450,0,31,34,1,0,15,0,1528833,1
71602,0,43,33,3,1,15,1,1162980,0
77383,1,27,4,3,0,19,0,1578815,1
104545,0,62,33,1,2,99,0,1609458,1
102712,0,32,4,2,0,31,0,765996,1
13400,0,60,34,3,2,121,1,1495360,0
26422,1,46,30,3,1,27,1,388600,0
36055,0,68,33,1,2,69,0,586145,0
94394,0,59,18,3,2,117,1,2199368,1
6592,1,73,22,1,2,87,1,675599,0
21096,0,31,27,2,0,33,0,1145109,0
56936,1,59,29,1,2,93,1,801560,0
51738,1,27,4,3,0,25,0,973099,1
47054,1,59,11,3,2,129,0,344981,0
47703,1,47,4,3,1,31,0,937508,0
60833,1,49,18,3,1,97,1,697564,1
86662,1,49,7,1,1,81,1,1382232,1
6176,0,28,4,2,0,25,0,2679149,0
73498,1,36,32,3,1,15,0,1225449,1
58525,0,60,27,3,2,99,1,1254018,0
7502,1,28,18,1,0,13,0,2305126,1
47999,0,33,18,2,0,14,0,1168997,1
15860,1,45,18,3,1,51,0,1655836,0
63531,0,52,26,3,2,19,0,661554,1
77119,1,68,32,1,1,31,0,328223,1
7243,0,58,34,3,0,55,0,826089,1
86832,0,25,13,2,0,13,0,769004,1
16361,1,29,4,2,0,27,0,1377506,0
15484,1,49,33,1,2,45,1,1044406,0
72922,1,28,19,2,0,19,0,1206466,0
80749,0,75,9,1,2,85,0,539055,1
27415,0,49,4,0,2,105,1,893800,1
4083,1,43,33,1,2,44,0,2268138,1
97851,1,58,18,3,1,92,0,1648458,1
52669,0,61,30,3,2,74,1,1339058,0
67777,1,33,4,3,1,21,0,581063,1
13678,1,83,5,1,2,62,0,653802,1
16718,1,30,27,2,0,26,0,3469638,0
85721,1,68,22,1,0,55,1,293441,1
8811,0,27,18,3,1,37,1,3286592,1
58971,1,64,30,1,2,91,0,971684,0
20549,0,37,23,2,0,32,1,653055,0
61377,1,53,33,3,2,117,0,394955,0
100427,0,31,25,2,0,25,0,1317075,0
91128,1,48,33,3,1,57,0,979694,1
29706,0,29,11,2,0,25,1,1300031,0
39173,1,30,2,2,0,25,0,635789,0
53893,1,29,31,2,0,26,0,927629,0
44887,0,48,11,3,1,19,0,617161,1
60871,0,52,34,3,2,105,1,2680733,1
54984,0,54,18,3,1,75,0,1833640,0
29748,1,27,14,3,0,13,0,328961,0
70230,0,45,4,3,1,38,0,1442245,1
6264,0,37,18,3,1,15,0,548889,1
19665,1,48,24,3,1,81,0,438556,0
54306,1,58,34,3,1,91,1,1037241,0
52868,0,33,1,3,0,27,0,352181,0
34109,1,46,18,3,2,110,0,1045474,1
63468,1,73,20,1,3,15,0,244785,1
93659,1,47,18,3,1,61,0,761448,1
18124,1,49,23,3,1,21,0,453018,1
41663,0,53,11,0,0,43,1,828518,0
11123,0,44,33,3,1,62,0,825305,0
89240,1,31,4,1,0,15,0,757986,1
53936,1,44,10,2,1,79,0,575678,0
31030,1,51,31,3,1,20,1,847013,1
1824,1,49,27,3,1,103,0,629461,1
67015,1,31,27,2,0,27,0,2512300,0
100966,0,45,18,1,2,79,0,302582,0
47479,1,25,22,2,0,15,0,2461944,0
72366,1,75,34,1,2,115,0,3173944,1
15715,0,33,34,2,0,26,0,412034,0
58882,1,25,1,2,0,14,0,362541,0
22905,0,29,25,2,0,26,1,376229,0
95697,0,52,30,0,1,50,1,436473,0
41767,1,26,29,2,0,15,0,684703,0
44620,0,46,18,3,2,14,0,1424747,1
98608,1,32,33,2,0,27,0,358581,0
59215,0,41,30,3,2,19,1,487159,1
72077,0,62,4,1,2,129,0,1700353,1
45946,0,45,4,1,1,93,0,496183,0
26871,0,40,30,1,1,51,0,338769,0
61702,0,27,4,2,0,19,0,1424605,1
61568,1,74,16,1,1,85,1,539820,0
39703,0,41,33,3,2,43,1,376318,0
29813,1,61,22,3,2,91,0,1001152,0
74213,0,57,4,3,2,110,1,1560695,1
45491,0,27,19,2,0,33,0,897947,0
49951,0,48,26,3,2,79,1,685958,0
35618,1,25,18,2,0,15,1,1469621,0
27039,0,62,20,1,0,27,0,464135,0
67037,0,26,9,1,2,19,0,857559,1
69682,1,26,33,2,0,25,0,890231,0
102016,1,31,27,3,2,21,0,721558,0
59249,1,47,18,3,0,45,1,666707,1
45273,1,79,30,1,2,80,0,1385765,1
13266,1,25,32,1,0,15,1,523515,0
94068,0,32,20,2,0,33,0,572786,0
99051,1,64,18,1,2,99,1,965427,1
84842,1,28,27,2,0,14,0,660727,0
46026,1,33,11,1,0,21,0,818177,0
66516,0,65,33,1,2,81,1,1543705,0
62137,1,69,5,1,0,33,0,909633,0
57707,1,50,10,3,2,68,0,685549,1
45896,0,56,4,1,1,93,0,1106617,1
66813,0,30,18,1,0,27,0,1904181,1
45247,1,52,24,3,1,92,1,2322010,1
62493,0,49,1,3,1,51,0,806767,0
53626,0,41,27,3,1,37,0,1237687,0
3980,0,29,11,2,0,21,0,785291,0
38813,0,28,5,2,0,27,0,508314,0
51276,0,64,24,1,0,27,1,768523,0
26199,1,75,18,1,2,39,0,2915364,0
40776,1,49,18,3,0,37,1,897013,0
95399,0,25,18,2,0,13,0,1948414,0
39678,0,44,18,3,2,57,0,798303,1
77373,0,50,11,3,3,8,0,1595930,1
13309,1,51,27,2,1,81,1,474601,0
13707,0,47,33,3,2,51,0,1557384,1
12095,1,51,20,3,2,43,1,1173821,0
51471,0,49,18,3,1,19,1,747270,0
31452,0,51,6,3,1,79,0,1407552,1
95341,1,53,18,3,2,121,0,2606729,1
77984,1,29,33,2,0,26,0,559098,1
43721,0,28,30,2,0,19,0,846852,0
58952,1,59,30,1,0,19,0,946844,1
96030,1,64,33,1,2,98,1,1695307,0
16106,1,50,11,3,1,38,0,1366862,1
3077,0,44,4,3,1,50,0,1354971,1
94075,0,41,5,3,0,20,1,1753050,0
18695,0,48,23,3,2,80,1,646059,1
30784,1,43,18,3,1,69,1,750910,1
67473,0,27,13,2,0,20,0,409106,0
12067,0,28,24,1,0,27,1,606054,0
76121,1,45,30,3,1,75,1,714670,0
79294,1,30,6,2,0,25,0,457682,0
66458,1,60,33,3,2,61,0,598044,1
63238,0,33,14,2,3,15,1,371236,0
8141,1,76,33,1,2,68,0,692348,0
68579,1,25,32,2,0,20,1,854328,0
6601,0,34,34,2,0,31,0,681410,0
47398,1,34,22,2,0,25,1,630582,0
13397,1,55,19,3,2,86,0,1060888,0
39782,1,24,6,1,0,15,1,979418,0
23198,1,59,34,1,1,49,1,2027393,0
80320,1,58,18,3,3,15,1,385921,0
10610,1,55,30,3,2,63,1,443780,1
36565,1,50,4,1,2,63,0,620979,1
35197,1,66,31,1,2,91,0,1843127,1
11445,1,56,4,3,1,20,0,1616800,0
30698,1,52,18,1,2,116,1,2090396,1
89230,1,36,3,2,0,21,0,1517868,0
32567,0,28,34,2,1,20,0,2260306,1
60394,1,75,18,1,0,26,1,531276,0
86795,1,66,1,1,2,92,1,609543,0
89250,1,76,18,1,2,103,1,397411,0
49589,0,32,34,2,0,32,0,526328,0
98391,1,76,18,1,2,91,0,574334,1
55660,0,28,4,2,0,25,0,625474,0
102353,0,68,18,1,0,33,0,1437394,1
93156,1,77,33,1,2,93,1,1314245,0
83642,1,61,4,3,2,109,0,730992,1
83669,0,25,31,2,0,15,0,1357810,0
51031,0,44,18,2,1,19,1,1131759,1
92830,1,55,27,3,1,116,0,1300966,0
12798,1,57,34,3,1,19,0,297251,1
33864,0,24,32,2,0,19,1,222811,0
14604,0,51,33,1,1,109,1,1276090,0
42407,1,39,10,3,1,31,0,840008,1
98498,1,36,27,3,0,32,0,1798512,0
48052,1,27,4,2,0,31,1,1509956,0
21272,0,40,4,3,0,39,1,1076802,0
97453,0,27,20,2,0,19,0,2226424,0
31771,0,42,25,2,0,32,1,1067038,0
27933,0,45,18,3,2,86,0,1295145,1
53706,0,28,18,3,0,13,0,2862177,1
53325,0,27,20,2,0,20,0,265353,0
83282,1,57,33,3,2,87,1,1220821,0
103672,1,51,9,3,0,13,0,584623,0
16487,0,28,4,1,0,19,1,1284768,0
41629,0,25,22,2,0,13,0,1034874,0
99559,1,29,32,2,0,33,1,851080,0
36371,0,43,18,3,1,85,0,1186503,0
32714,1,48,27,3,0,99,1,1212393,0
83141,0,50,33,1,2,92,1,2172000,0
102058,1,30,2,2,0,31,0,458483,0
95105,1,31,34,2,1,33,0,1859930,1
6734,0,30,18,2,0,39,0,1311940,0
43935,0,50,31,3,0,26,1,346761,1
43265,1,58,11,1,1,69,0,931215,0
8810,0,29,27,1,0,13,0,1457241,1
8262,1,55,4,3,1,61,1,1752837,0
74138,0,56,33,1,2,111,0,1053590,0
8348,1,50,18,3,2,21,0,4655225,1
86231,0,28,30,3,0,21,0,248861,0
68017,1,56,30,2,1,68,0,2920899,0
31142,1,26,11,2,0,15,0,978012,1
88014,0,34,1,2,0,27,0,442258,0
47939,1,36,33,3,1,13,0,765613,0
28581,0,73,23,1,1,67,1,521815,0
83086,0,51,3,3,1,56,1,552431,1
35822,1,39,30,3,1,25,1,697893,0
99932,1,34,18,1,0,19,0,1510419,1
78460,1,32,19,2,0,31,0,763709,0
101596,1,76,4,1,2,121,1,2116108,1
80058,1,40,23,3,1,15,0,440105,0
56774,0,42,34,3,1,74,0,582077,1
84313,0,43,18,3,1,80,0,423862,1
85787,1,46,4,3,2,109,1,1629189,0
18064,1,48,33,3,2,43,0,1273803,0
49839,1,31,25,3,0,13,0,633786,0
98587,1,28,11,1,2,27,0,1179890,0
44695,0,40,32,3,0,31,0,611616,0
99813,0,75,30,1,1,63,0,1600469,0
40061,1,48,10,3,1,87,0,567846,1
96475,1,54,18,2,1,74,0,1296142,0
46075,0,40,34,3,0,33,1,639821,0
61943,0,31,13,2,0,14,0,616654,1
79697,1,80,4,1,1,63,1,2270123,0
80681,1,28,24,2,0,14,0,1620476,0
10821,1,49,33,3,2,33,0,1242831,1
40914,0,67,30,1,2,116,0,875270,1
46522,0,29,24,1,0,27,0,575865,0
97532,1,51,32,3,2,31,1,1061102,0
10618,1,51,25,3,1,56,0,477218,1
5186,0,51,33,3,2,104,0,630467,1
40917,1,29,19,2,0,26,0,1096889,0
27690,0,26,18,1,0,20,0,564438,1
72569,0,31,21,2,0,31,0,668274,0
44952,0,28,8,1,2,21,0,359106,0
89807,1,43,23,3,0,13,0,1260186,0
71007,1,31,18,2,0,26,0,981465,0
12349,1,65,33,1,1,97,0,936849,1
10400,0,34,7,2,3,9,0,413458,1
57953,1,52,18,1,2,63,0,632336,1
1359,0,51,33,3,2,67,1,2478899,0
30494,0,77,4,1,1,97,0,2842864,1
77585,1,27,20,2,0,14,0,268326,0
25901,1,54,4,1,1,99,1,1078671,0
38341,0,29,17,2,0,21,0,596789,0
46821,0,72,33,1,2,111,1,1486842,0
40486,1,31,31,1,0,26,0,302083,0
15783,1,47,3,3,2,63,0,44856,1
90543,0,65,33,1,2,13,1,1180896,0
87418,1,25,19,2,0,20,0,954667,0
2795,1,52,22,3,1,105,0,1124150,1
97932,1,28,0,2,0,13,1,1013202,0
5205,1,26,29,2,0,20,0,438992,0
8413,1,82,30,1,2,87,0,338208,1
54847,1,79,18,1,2,74,0,1189244,1
6664,1,53,18,3,2,87,0,3402149,1
43017,1,62,34,1,2,110,0,638592,1
39316,1,53,30,3,2,86,0,662053,1
67834,1,35,20,1,1,68,1,924434,1
23690,0,59,26,3,2,39,0,1296178,1
24876,0,44,33,3,2,79,1,781500,1
87987,1,56,33,3,1,38,0,888638,0
26305,0,26,15,2,2,19,1,331996,0
46244,1,44,18,3,2,19,1,1923930,0
88698,1,29,27,2,0,14,0,333750,0
20238,1,55,11,3,0,31,0,473017,0
104258,1,28,7,1,0,32,0,195622,0
12437,0,28,18,2,0,15,0,681918,1
85911,1,31,15,2,0,21,0,764082,0
32693,1,36,26,1,1,37,1,775172,0
61956,1,59,30,3,3,8,0,368869,1
30154,0,45,19,1,1,73,0,678616,1
77092,0,74,30,1,1,37,0,1170634,0
42217,0,29,1,1,0,14,0,276950,0
83592,1,32,25,2,0,33,0,1142813,0
50742,1,49,34,3,2,74,0,2672687,1
42284,1,47,18,3,1,68,0,1051793,1
73991,1,49,20,1,2,21,1,455742,0
56141,0,56,4,3,2,111,0,835647,0
42564,1,59,1,1,2,128,1,662480,0
6532,1,29,32,1,0,27,0,967946,0
84618,1,47,22,3,2,51,0,595766,0
53698,1,49,29,3,2,98,1,582327,0
92785,1,31,19,2,0,38,0,725278,0
48515,1,51,4,3,1,73,0,1025814,1
8158,0,32,22,2,0,13,0,635673,0
62378,1,62,4,1,0,31,0,564687,0
15145,0,34,33,2,0,25,0,1105620,0
63145,0,55,34,2,2,97,0,1331324,1
84915,1,70,12,1,2,75,0,1608870,0
32451,1,51,34,1,2,109,0,1939105,1
17550,1,29,4,2,0,20,0,2315139,0
63843,1,72,33,1,1,14,0,3198259,1
95177,1,25,7,2,0,13,0,354246,0
86521,1,37,18,2,0,13,1,813023,0
72708,0,52,33,3,2,123,0,1536211,1
57771,0,57,4,3,2,62,0,2365103,0
52534,1,55,34,3,2,69,1,668683,0
55630,0,41,1,3,1,69,0,744841,0
21945,1,30,23,2,0,26,0,559178,0
67973,1,58,33,3,2,98,0,1872871,1
44067,0,42,15,3,1,14,0,1172245,0
32816,0,30,18,2,0,25,0,1275245,0
28972,1,62,31,1,0,49,0,1144059,1
29140,0,27,2,2,0,19,0,416733,0
68940,1,54,34,3,2,87,0,454834,1
31951,1,28,32,2,0,26,0,414722,0
38448,1,52,30,3,1,63,1,1092848,0
61406,1,49,29,3,1,49,0,1061200,0
29821,1,51,10,1,2,98,1,269064,0
26530,1,49,30,3,1,116,1,1007933,0
65936,1,50,30,3,1,31,0,470712,1
74552,1,32,33,1,1,13,1,926587,1
98465,0,28,11,2,0,19,0,277226,1
32084,1,62,33,1,0,56,0,4902778,0
60697,0,51,1,3,2,32,0,492748,1
49477,1,34,11,2,0,31,0,1595093,0
12092,0,53,34,1,2,57,0,2967438,1
51653,0,40,3,3,3,14,0,1614522,1
43172,0,51,18,1,1,61,0,653980,1
101912,1,41,33,3,0,51,0,1289289,1
34327,1,62,34,1,2,129,0,1923414,1
16908,1,29,7,2,0,15,0,557665,0
36610,1,53,23,3,2,68,0,363929,1
43871,0,47,18,3,1,98,0,740871,1
2067,0,56,33,3,2,75,0,455955,1
26781,0,29,17,2,0,25,0,833716,1
84233,0,48,33,1,2,99,0,1699374,1
5165,0,32,33,2,0,15,0,318842,1
57043,0,48,2,0,1,74,1,318869,1
71752,0,45,19,1,2,50,0,2885371,0
75929,0,46,18,3,2,105,1,1104409,1
7469,0,32,20,2,0,27,0,635718,0
17846,1,60,29,1,3,7,1,1013683,0
49372,1,57,13,3,2,81,1,924113,0
95483,0,30,33,3,0,31,1,1016896,0
23968,0,28,32,2,0,15,1,819529,0
82296,1,37,1,3,1,61,1,434916,0
86605,0,27,22,2,0,25,0,620961,0
410,1,27,20,2,0,21,0,456614,0
100034,1,72,18,1,2,99,0,914083,1
77467,0,74,18,1,2,109,1,1712831,0
61181,1,74,34,1,0,61,1,1256769,0
90677,0,30,13,2,0,21,0,639705,0
95153,1,39,33,3,1,20,0,460058,1
92924,1,59,4,3,1,13,0,603962,0
103726,1,48,34,0,3,8,1,876739,0
33027,1,73,34,1,2,26,0,483634,1
68978,0,28,15,2,0,21,0,304424,1
66268,1,66,18,1,1,81,0,1145109,0
38516,0,42,30,3,1,32,0,213172,1
46885,0,39,26,3,2,51,0,1227666,0
42054,1,47,33,3,1,50,0,1702071,1
78125,0,28,29,2,0,20,0,652138,0
71310,1,53,34,3,1,38,0,661350,1
104901,1,31,16,2,0,33,1,891584,0
89036,0,55,18,3,2,86,0,1859592,1
43219,0,47,4,3,0,51,0,696959,1
102974,0,44,19,3,1,81,0,354362,1
53643,0,56,30,3,2,67,0,565595,1
82562,0,54,33,3,2,61,0,3062694,0
28078,0,66,27,1,2,20,0,915080,0
7155,1,70,4,1,2,74,0,922298,0
77201,1,28,13,2,1,15,0,1395635,0
99408,1,59,19,3,1,50,1,1586727,0
2762,0,55,13,3,2,67,1,766031,0
39005,1,31,1,3,1,33,0,393291,0
29213,1,55,27,3,2,85,0,1305897,0
87988,1,83,10,1,2,92,0,722893,1
50022,0,46,2,3,1,91,1,394545,0
69941,1,27,8,2,2,21,0,930414,0
93316,1,39,13,3,1,19,0,565052,0
81621,0,51,33,3,1,74,1,1286201,0
21620,0,28,18,3,2,19,1,1356582,0
81846,1,28,27,2,0,27,1,409675,0
60828,1,46,13,3,2,15,1,1219113,1
41322,1,49,18,3,1,49,1,1055522,0
87482,0,33,4,3,0,26,0,812285,0
38999,1,28,27,2,0,21,1,731072,0
2708,0,48,18,3,1,20,0,658484,1
71283,1,46,33,3,1,86,0,1302960,1
33447,0,41,18,1,2,85,0,616761,0
50680,0,85,33,1,2,103,1,7364741,1
103422,1,50,4,3,1,31,1,1360035,0
99692,1,63,4,1,2,111,1,561403,0
25314,0,52,33,3,2,97,0,6215519,1
82734,1,33,22,2,0,25,0,442481,0
92336,1,41,27,1,2,32,1,1029071,1
48049,1,27,34,3,0,31,0,533021,0
29075,1,42,7,3,2,61,0,464108,1
38675,1,55,13,3,2,63,0,418620,0
79738,1,62,33,1,1,98,0,2279281,1
101858,1,57,27,3,2,20,1,724166,0
65502,1,56,33,1,2,75,0,737178,1
83999,1,47,34,1,2,79,0,360610,0
27715,1,71,33,1,2,104,0,436073,1
47718,0,49,33,3,2,104,0,1408967,1
98849,1,31,33,3,2,20,1,981171,1
55236,1,42,4,2,2,117,1,2426202,1
60387,0,28,34,2,0,19,0,798427,1
40164,1,36,13,3,0,27,1,1658719,1
97685,0,51,3,3,0,55,0,693496,0
5057,1,39,11,1,2,21,1,1334145,0
37738,0,28,27,2,0,19,0,1750247,0
1209,1,48,33,3,2,62,1,718274,1
78077,0,56,32,3,2,122,0,1599258,1
100575,1,63,4,1,1,85,1,1065944,0
11568,1,51,22,3,1,91,0,499717,1
9773,1,30,25,3,0,33,0,308126,0
68249,0,48,33,1,2,93,0,1171248,0
37390,1,61,27,3,2,110,0,1957697,1
61160,0,26,34,3,0,13,0,1093267,1
41268,1,55,33,3,2,39,1,936814,0
33130,1,56,18,3,2,103,0,4127401,1
75219,0,50,4,3,2,86,1,1767406,1
51995,1,58,1,3,1,69,0,778251,1
73735,1,75,18,1,0,51,0,870491,1
88289,0,74,18,1,1,62,1,483278,0
99974,1,58,18,3,2,86,0,1873022,1
26777,0,59,29,3,1,104,0,1736817,0
60556,1,66,18,1,1,25,1,876934,1
7711,0,74,5,1,3,8,1,577120,0
77587,1,41,27,3,2,26,0,1267796,0
19330,0,30,27,1,0,15,1,695721,0
97336,0,42,33,3,2,79,0,376407,0
57760,1,53,22,3,1,55,1,443113,0
77140,0,56,30,3,1,73,0,576025,1
91519,0,49,29,1,0,87,0,395969,1
38551,1,56,27,3,1,81,1,1551581,0
62303,1,52,29,3,2,104,1,965356,1
63924,0,28,33,2,0,20,0,581632,1
56843,0,32,30,1,0,15,1,967260,0
31780,0,49,34,3,2,93,0,1686870,1
33073,0,61,2,3,3,9,0,753198,0
100282,0,31,11,2,0,15,0,444038,0
61990,0,50,23,3,2,73,1,763566,1
51288,1,59,33,3,2,117,1,691690,1
52536,1,40,5,1,1,68,0,474574,1
59141,0,28,29,2,0,33,0,500687,0
96829,1,34,19,3,1,68,1,451043,0
36426,1,33,11,2,0,32,0,390078,0
68030,1,47,18,3,1,38,0,728803,1
231,0,50,22,3,2,91,0,700794,0
75579,1,28,4,1,0,32,0,972485,0
16442,0,39,23,3,0,33,0,1641969,0
15904,1,45,34,3,2,21,0,1074541,1
89380,0,61,18,3,2,97,0,373043,1
65268,0,81,18,1,2,57,1,970500,0
34269,1,48,18,3,1,57,0,1169219,0
99465,1,65,28,1,2,128,0,720010,0
31371,1,55,18,3,2,85,1,1260693,1
91040,1,52,31,3,1,68,0,1097254,1
31159,0,56,33,3,2,56,0,359702,1
52372,0,28,2,2,0,31,0,718461,0
105088,1,26,5,2,0,15,1,1334074,0
66628,1,24,12,2,0,13,1,1770343,1
42126,0,28,4,2,0,32,0,851356,0
61598,1,26,7,1,0,14,0,724967,0
1415,1,55,27,3,2,98,1,1684494,0
37899,0,50,2,3,0,21,0,301621,0
42471,0,52,5,3,0,50,0,954631,0
14208,0,25,32,2,0,21,0,812961,0
89172,0,41,34,3,1,61,1,704986,0
76095,1,26,32,2,0,15,0,1862948,0
41667,1,58,33,1,1,39,1,691921,0
73445,0,59,31,1,2,32,1,811564,1
60084,1,27,0,2,0,21,0,889501,0
5289,0,43,11,3,0,51,0,975707,1
63688,1,60,1,1,1,15,0,346592,0
5538,0,46,22,3,2,86,0,493887,1
29976,0,44,34,1,1,19,0,1188648,1
25549,0,77,33,1,2,79,0,1152630,1
67169,0,57,6,1,2,115,0,1225690,0
93709,1,30,4,2,0,33,0,1125974,0
43680,1,48,33,3,1,68,0,1222139,0
89680,1,29,24,2,0,14,1,834695,1
19523,1,53,30,3,2,109,1,1826787,0
105007,1,82,33,1,2,57,0,742393,0
78256,1,34,11,3,1,19,0,465452,0
3830,1,49,11,2,1,98,0,333207,0
75891,0,78,33,1,0,62,1,799754,0
74596,0,27,1,2,0,15,1,343281,0
91067,1,42,31,1,1,25,0,921488,1
12692,0,30,4,2,0,27,0,458403,0
11226,1,76,4,1,2,91,1,1354259,1
10590,1,61,30,3,1,68,1,257299,0
34297,0,28,7,2,0,13,0,1065899,0
34635,1,40,9,3,0,27,0,470551,0
